Name,method,N,N(-),N(+),value(-),value(+),effect,lb,ub,pval,sig_bonf,sig_fdr_bh
M_AI,dr,2469,2350,119,23.74507947396892,20.52060085657855,-3.224478617390368,-4.701598440960244,-1.663951355373944,0.003116388705100925,0,True
M_macro_N1toW,dr,2469,2350,119,0.1768228217440538,0.2146149195234248,0.03779209777937104,0.01482456583451816,0.06948113674227173,0.003623699309645745,0,True
